timestamp,value,anomalie,day,month,hour_min,day_of_week,holiday,gap_holiday,t
2014-10-05 16:00:00,0.055935974084420886,0,4,4,0.6142969610791802,6,0,1.7478776692991755,1.7542132859612103
2014-10-05 16:30:00,0.009338063997197549,0,4,4,0.6864429402324391,6,0,1.7478776692991755,1.754964555034427
2014-10-05 17:00:00,0.14808632832742344,0,4,4,0.7585889193856981,6,0,1.7478776692991755,1.7557158241076438
2014-10-05 17:30:00,0.47636263080087504,0,4,4,0.830734898538957,6,0,1.7478776692991755,1.7564670931808608
2014-10-05 18:00:00,0.6975533514392653,0,4,4,0.9028808776922159,6,0,1.7478776692991755,1.7572183622540776
2014-10-05 18:30:00,0.6845597034341742,0,4,4,0.9750268568454749,6,0,1.7478776692991755,1.7579696313272943
2014-10-05 19:00:00,0.7580410231871033,0,4,4,1.0471728359987338,6,0,1.7478776692991755,1.758720900400511
2014-10-05 19:30:00,0.6971052946115036,0,4,4,1.1193188151519928,6,0,1.7478776692991755,1.7594721694737279
2014-10-05 20:00:00,0.45844035769040453,0,4,4,1.1914647943052517,6,0,1.7478776692991755,1.7602234385469446
2014-10-05 20:30:00,0.385108390213396,0,4,4,1.2636107734585107,6,0,1.7478776692991755,1.7609747076201614
2014-10-05 21:00:00,0.20334667041804086,0,4,4,1.3357567526117695,6,0,1.7478776692991755,1.7617259766933782
2014-10-05 21:30:00,0.22455469359876432,0,4,4,1.4079027317650286,6,0,1.7478776692991755,1.7624772457665951
2014-10-05 22:00:00,-0.03487020967529639,0,4,4,1.4800487109182874,6,0,1.7478776692991755,1.763228514839812
2014-10-05 22:30:00,-0.1506182235137518,0,4,4,1.5521946900715464,6,0,1.7478776692991755,1.7639797839130287
2014-10-05 23:00:00,-0.48576473067955045,0,4,4,1.6243406692248052,6,0,1.7478776692991755,1.7647310529862454
2014-10-05 23:30:00,-0.7589300433383052,0,4,4,1.6964866483780643,6,0,1.7478776692991755,1.7654823220594622
2014-10-06 00:00:00,-1.0642060953199863,0,5,4,-1.6943743718251059,0,0,1.7839398468350545,1.766233591132679
2014-10-06 00:30:00,-1.4089111481447025,0,5,4,-1.622228392671847,0,0,1.7839398468350545,1.7669848602058957
2014-10-06 01:00:00,-1.6087444933264488,0,5,4,-1.550082413518588,0,0,1.7839398468350545,1.7677361292791125
2014-10-06 01:30:00,-1.7585448260747982,0,5,4,-1.4779364343653292,0,0,1.7839398468350545,1.7684873983523295
2014-10-06 02:00:00,-1.839045702795995,0,5,4,-1.4057904552120701,0,0,1.7839398468350545,1.7692386674255463
2014-10-06 02:30:00,-1.9310467047630768,0,5,4,-1.3336444760588113,0,0,1.7839398468350545,1.769989936498763
2014-10-06 03:00:00,-1.996911058444056,0,5,4,-1.2614984969055523,0,0,1.7839398468350545,1.7707412055719798
2014-10-06 03:30:00,-2.0000474562383883,0,5,4,-1.1893525177522934,0,0,1.7839398468350545,1.7714924746451965
2014-10-06 04:00:00,-1.9607678076712738,0,5,4,-1.1172065385990344,0,0,1.7839398468350545,1.7722437437184133
2014-10-06 04:30:00,-1.9332869889018858,0,5,4,-1.0450605594457756,0,0,1.7839398468350545,1.77299501279163
2014-10-06 05:00:00,-1.8423314528662478,0,5,4,-0.9729145802925165,0,0,1.7839398468350545,1.7737462818648468
2014-10-06 05:30:00,-1.5748415266924753,0,5,4,-0.9007686011392576,0,0,1.7839398468350545,1.7744975509380638
2014-10-06 06:00:00,-1.2405911331822004,0,5,4,-0.8286226219859987,0,0,1.7839398468350545,1.7752488200112806
2014-10-06 06:30:00,-0.5794086076817588,0,5,4,-0.7564766428327397,0,0,1.7839398468350545,1.7760000890844974
2014-10-06 07:00:00,-0.12806602984974308,0,5,4,-0.6843306636794808,0,0,1.7839398468350545,1.7767513581577141
2014-10-06 07:30:00,0.3394065937816962,0,5,4,-0.6121846845262219,0,0,1.7839398468350545,1.7775026272309309
2014-10-06 08:00:00,0.4786029149396839,0,5,4,-0.540038705372963,0,0,1.7839398468350545,1.7782538963041477
2014-10-06 08:30:00,0.3892902539391725,0,5,4,-0.46789272621970396,0,0,1.7839398468350545,1.7790051653773644
2014-10-06 09:00:00,0.41034892484397534,0,5,4,-0.395746747066445,0,0,1.7839398468350545,1.7797564344505812
2014-10-06 09:30:00,0.2777241038264935,0,5,4,-0.3236007679131861,0,0,1.7839398468350545,1.7805077035237982
2014-10-06 10:00:00,0.03174090538528569,0,5,4,-0.2514547887599271,0,0,1.7839398468350545,1.781258972597015
2014-10-06 10:30:00,0.1307614643206353,0,5,4,-0.1793088096066682,0,0,1.7839398468350545,1.7820102416702317
2014-10-06 11:00:00,0.043539735183012115,0,5,4,-0.10716283045340926,0,0,1.7839398468350545,1.7827615107434485
2014-10-06 11:30:00,0.16585924916197337,0,5,4,-0.03501685130015031,0,0,1.7839398468350545,1.7835127798166652
2014-10-06 12:00:00,0.2055869545568497,0,5,4,0.03712912785310863,0,0,1.7839398468350545,1.784264048889882
2014-10-06 12:30:00,0.18781403372229977,0,5,4,0.10927510700636757,0,0,1.7839398468350545,1.7850153179630988
2014-10-06 13:00:00,0.043539735183012115,0,5,4,0.18142108615962652,0,0,1.7839398468350545,1.7857665870363155
2014-10-06 13:30:00,0.23859380753529955,0,5,4,0.2535670653128855,0,0,1.7839398468350545,1.7865178561095325
2014-10-06 14:00:00,0.3008737065941846,0,5,4,0.3257130444661444,0,0,1.7839398468350545,1.7872691251827493
2014-10-06 14:30:00,0.43663492540599874,0,5,4,0.39785902361940334,0,0,1.7839398468350545,1.788020394255966
2014-10-06 15:00:00,0.44619347106491636,0,5,4,0.4700050027726623,0,0,1.7839398468350545,1.7887716633291828
2014-10-06 15:30:00,0.2934060927981552,0,5,4,0.5421509819259213,0,0,1.7839398468350545,1.7895229324023996
2014-10-06 16:00:00,0.10029360003283541,0,5,4,0.6142969610791802,0,0,1.7839398468350545,1.7902742014756163
2014-10-06 16:30:00,0.1258328392152559,0,5,4,0.6864429402324391,0,0,1.7839398468350545,1.791025470548833
2014-10-06 17:00:00,0.5390905866875219,0,5,4,0.7585889193856981,0,0,1.7839398468350545,1.7917767396220499
2014-10-06 17:30:00,0.8938022419989174,0,5,4,0.830734898538957,0,0,1.7839398468350545,1.7925280086952669
2014-10-06 18:00:00,1.2437346244808543,0,5,4,0.9028808776922159,0,0,1.7839398468350545,1.7932792777684836
2014-10-06 18:30:00,1.3557488314212949,0,5,4,0.9750268568454749,0,0,1.7839398468350545,1.7940305468417004
2014-10-06 19:00:00,1.403242855164042,0,5,4,1.0471728359987338,0,0,1.7839398468350545,1.7947818159149171
2014-10-06 19:30:00,1.2816701025646835,0,5,4,1.1193188151519928,0,0,1.7839398468350545,1.795533084988134
2014-10-06 20:00:00,1.043901279299108,0,5,4,1.1914647943052517,0,0,1.7839398468350545,1.7962843540613507
2014-10-06 20:30:00,0.8757306166125264,0,5,4,1.2636107734585107,0,0,1.7839398468350545,1.7970356231345674
2014-10-06 21:00:00,0.8826008213048734,0,5,4,1.3357567526117695,0,0,1.7839398468350545,1.7977868922077842
2014-10-06 21:30:00,0.7229432383457652,0,5,4,1.4079027317650286,0,0,1.7839398468350545,1.7985381612810012
2014-10-06 22:00:00,0.5770260647713511,0,5,4,1.4800487109182874,0,0,1.7839398468350545,1.799289430354218
2014-10-06 22:30:00,0.29908147928313755,0,5,4,1.5521946900715464,0,0,1.7839398468350545,1.8000406994274347
2014-10-06 23:00:00,0.060565894637959104,0,5,4,1.6243406692248052,0,0,1.7839398468350545,1.8007919685006515
2014-10-06 23:30:00,-0.5245963224189032,0,5,4,1.6964866483780643,0,0,1.7839398468350545,1.8015432375738683
2014-10-07 00:00:00,-0.8443595451648813,0,6,4,-1.6943743718251059,1,0,1.8200020243709332,1.802294506647085
2014-10-07 00:30:00,-1.2721044634014442,0,6,4,-1.622228392671847,1,0,1.8200020243709332,1.8030457757203018
2014-10-07 01:00:00,-1.4695481721684611,0,6,4,-1.550082413518588,1,0,1.8200020243709332,1.8037970447935185
2014-10-07 01:30:00,-1.6384655962346457,0,6,4,-1.4779364343653292,1,0,1.8200020243709332,1.8045483138667355
2014-10-07 02:00:00,-1.7628760420764953,0,6,4,-1.4057904552120701,1,0,1.8200020243709332,1.8052995829399523
2014-10-07 02:30:00,-1.8953515108180565,0,6,4,-1.3336444760588113,1,0,1.8200020243709332,1.806050852013169
2014-10-07 03:00:00,-1.964650966845209,0,6,4,-1.2614984969055523,1,0,1.8200020243709332,1.8068021210863858
2014-10-07 03:30:00,-1.994372069753406,0,6,4,-1.1893525177522934,1,0,1.8200020243709332,1.8075533901596026
2014-10-07 04:00:00,-1.9571833530491798,0,6,4,-1.1172065385990344,1,0,1.8200020243709332,1.8083046592328194
2014-10-07 04:30:00,-1.9698782965024297,0,6,4,-1.0450605594457756,1,0,1.8200020243709332,1.8090559283060361
2014-10-07 05:00:00,-1.9240271477948092,0,6,4,-0.9729145802925165,1,0,1.8200020243709332,1.8098071973792529
2014-10-07 05:30:00,-1.6156146980187958,0,6,4,-0.9007686011392576,1,0,1.8200020243709332,1.8105584664524699
2014-10-07 06:00:00,-1.2550783039464972,0,6,4,-0.8286226219859987,1,0,1.8200020243709332,1.8113097355256866
2014-10-07 06:30:00,-0.5571551185695913,0,6,4,-0.7564766428327397,1,0,1.8200020243709332,1.8120610045989034
2014-10-07 07:00:00,-0.024266198084934666,0,6,4,-0.6843306636794808,1,0,1.8200020243709332,1.8128122736721202
2014-10-07 07:30:00,0.5753831897362246,0,6,4,-0.6121846845262219,1,0,1.8200020243709332,1.813563542745337
2014-10-07 08:00:00,0.669027066738433,0,6,4,-0.540038705372963,1,0,1.8200020243709332,1.8143148118185537
2014-10-07 08:30:00,0.6645464984608155,0,6,4,-0.46789272621970396,1,0,1.8200020243709332,1.8150660808917705
2014-10-07 09:00:00,0.5450646777243453,0,6,4,-0.395746747066445,1,0,1.8200020243709332,1.8158173499649872
2014-10-07 09:30:00,0.39347211766494894,0,6,4,-0.3236007679131861,1,0,1.8200020243709332,1.8165686190382042
2014-10-07 10:00:00,0.23650287567241132,0,6,4,-0.2514547887599271,1,0,1.8200020243709332,1.817319888111421
2014-10-07 10:30:00,0.22082088670074962,0,6,4,-0.1793088096066682,1,0,1.8200020243709332,1.8180711571846377
2014-10-07 11:00:00,0.0822219746464443,0,6,4,-0.10716283045340926,1,0,1.8200020243709332,1.8188224262578545
2014-10-07 11:30:00,0.26980843320270237,0,6,4,-0.03501685130015031,1,0,1.8200020243709332,1.8195736953310713
2014-10-07 12:00:00,0.3453806848185197,0,6,4,0.03712912785310863,1,0,1.8200020243709332,1.820324964404288
2014-10-07 12:30:00,0.2733928878247965,0,6,4,0.10927510700636757,1,0,1.8200020243709332,1.8210762334775048
2014-10-07 13:00:00,0.1933400679313615,0,6,4,0.18142108615962652,1,0,1.8200020243709332,1.8218275025507216
2014-10-07 13:30:00,0.283698194863317,0,6,4,0.2535670653128855,1,0,1.8200020243709332,1.8225787716239383
2014-10-07 14:00:00,0.3610626737901814,0,6,4,0.3257130444661444,1,0,1.8200020243709332,1.8233300406971553
2014-10-07 14:30:00,0.4920446197725368,0,6,4,0.39785902361940334,1,0,1.8200020243709332,1.824081309770372
2014-10-07 15:00:00,0.5340126093062219,0,6,4,0.4700050027726623,1,0,1.8200020243709332,1.8248325788435888
2014-10-07 15:30:00,0.15988515812514986,0,6,4,0.5421509819259213,1,0,1.8200020243709332,1.8255838479168056
2014-10-07 16:00:00,-0.08639674486789913,0,6,4,0.6142969610791802,1,0,1.8200020243709332,1.8263351169900224
2014-10-07 16:30:00,-0.1879562924938987,0,6,4,0.6864429402324391,1,0,1.8200020243709332,1.8270863860632391
2014-10-07 17:00:00,0.28653588810580816,0,6,4,0.7585889193856981,1,0,1.8200020243709332,1.827837655136456
2014-10-07 17:30:00,0.793288160304362,0,6,4,0.830734898538957,1,0,1.8200020243709332,1.8285889242096727
2014-10-07 18:00:00,1.180857316318287,0,6,4,0.9028808776922159,1,0,1.8200020243709332,1.8293401932828897
2014-10-07 18:30:00,1.2827155684961276,0,6,4,0.9750268568454749,1,0,1.8200020243709332,1.8300914623561064
2014-10-07 19:00:00,1.4478991856642975,0,6,4,1.0471728359987338,1,0,1.8200020243709332,1.8308427314293232
2014-10-07 19:30:00,1.4652240496710858,0,6,4,1.1193188151519928,1,0,1.8200020243709332,1.83159400050254
2014-10-07 20:00:00,1.3261770807890185,0,6,4,1.1914647943052517,1,0,1.8200020243709332,1.8323452695757567
2014-10-07 20:30:00,1.2737544319408924,0,6,4,1.2636107734585107,1,0,1.8200020243709332,1.8330965386489735
2014-10-07 21:00:00,1.2906312391199188,0,6,4,1.3357567526117695,1,0,1.8200020243709332,1.8338478077221902
2014-10-07 21:30:00,1.2099810101228015,0,6,4,1.4079027317650286,1,0,1.8200020243709332,1.834599076795407
2014-10-07 22:00:00,1.030160869914414,0,6,4,1.4800487109182874,1,0,1.8200020243709332,1.835350345868624
2014-10-07 22:30:00,1.059135211443008,0,6,4,1.5521946900715464,1,0,1.8200020243709332,1.8361016149418408
2014-10-07 23:00:00,0.9444326635359966,0,6,4,1.6243406692248052,1,0,1.8200020243709332,1.8368528840150575
2014-10-07 23:30:00,0.12717700969854118,0,6,4,1.6964866483780643,1,0,1.8200020243709332,1.8376041530882743
2014-10-08 00:00:00,-0.3940624332643096,0,7,4,-1.6943743718251059,2,0,1.856064201906812,1.838355422161491
2014-10-08 00:30:00,-0.8949899667019605,0,7,4,-1.622228392671847,2,0,1.856064201906812,1.8391066912347078
2014-10-08 01:00:00,-1.2589614631204327,0,7,4,-1.550082413518588,2,0,1.856064201906812,1.8398579603079246
2014-10-08 01:30:00,-1.4620805583724317,0,7,4,-1.4779364343653292,2,0,1.856064201906812,1.8406092293811414
2014-10-08 02:00:00,-1.6880505518402809,0,7,4,-1.4057904552120701,2,0,1.856064201906812,1.8413604984543583
2014-10-08 02:30:00,-1.8008115201603245,0,7,4,-1.3336444760588113,2,0,1.856064201906812,1.842111767527575
2014-10-08 03:00:00,-1.88355268102033,0,7,4,-1.2614984969055523,2,0,1.856064201906812,1.8428630366007919
2014-10-08 03:30:00,-1.9152153635154945,0,7,4,-1.1893525177522934,2,0,1.856064201906812,1.8436143056740086
2014-10-08 04:00:00,-1.9123776702730033,0,7,4,-1.1172065385990344,2,0,1.856064201906812,1.8443655747472254
2014-10-08 04:30:00,-1.9412026595256768,0,7,4,-1.0450605594457756,2,0,1.856064201906812,1.8451168438204422
2014-10-08 05:00:00,-1.8875851924701859,0,7,4,-0.9729145802925165,2,0,1.856064201906812,1.845868112893659
2014-10-08 05:30:00,-1.6076990273950047,0,7,4,-0.9007686011392576,2,0,1.856064201906812,1.8466193819668757
2014-10-08 06:00:00,-1.2444742923561356,0,7,4,-0.8286226219859987,2,0,1.856064201906812,1.8473706510400927
2014-10-08 06:30:00,-0.5171287086228739,0,7,4,-0.7564766428327397,2,0,1.856064201906812,1.8481219201133094
2014-10-08 07:00:00,0.09820266816994719,0,7,4,-0.6843306636794808,2,0,1.856064201906812,1.8488731891865262
2014-10-08 07:30:00,0.6561827710092626,0,7,4,-0.6121846845262219,2,0,1.856064201906812,1.849624458259743
2014-10-08 08:00:00,0.7743204212624474,0,7,4,-0.540038705372963,2,0,1.856064201906812,1.8503757273329597
2014-10-08 08:30:00,0.72159906786248,0,7,4,-0.46789272621970396,2,0,1.856064201906812,1.8511269964061765
2014-10-08 09:00:00,0.467700198797481,0,7,4,-0.395746747066445,2,0,1.856064201906812,1.8518782654793933
2014-10-08 09:30:00,0.43125824347285757,0,7,4,-0.3236007679131861,2,0,1.856064201906812,1.85262953455261
2014-10-08 10:00:00,0.3111790136327051,0,7,4,-0.2514547887599271,2,0,1.856064201906812,1.853380803625827
2014-10-08 10:30:00,0.3122244795641492,0,7,4,-0.1793088096066682,2,0,1.856064201906812,1.8541320726990438
2014-10-08 11:00:00,0.23426259153360252,0,7,4,-0.10716283045340926,2,0,1.856064201906812,1.8548833417722606
2014-10-08 11:30:00,0.4684469601770839,0,7,4,-0.03501685130015031,2,0,1.856064201906812,1.8556346108454773
2014-10-08 12:00:00,0.4523169143776604,0,7,4,0.03712912785310863,2,0,1.856064201906812,1.856385879918694
2014-10-08 12:30:00,0.3633029579289902,0,7,4,0.10927510700636757,2,0,1.856064201906812,1.8571371489919108
2014-10-08 13:00:00,0.2720487173415112,0,7,4,0.18142108615962652,2,0,1.856064201906812,1.8578884180651276
2014-10-08 13:30:00,0.3891409016632519,0,7,4,0.2535670653128855,2,0,1.856064201906812,1.8586396871383444
2014-10-08 14:00:00,0.4408167891317752,0,7,4,0.3257130444661444,2,0,1.856064201906812,1.8593909562115614
2014-10-08 14:30:00,0.5780715307027953,0,7,4,0.39785902361940334,2,0,1.856064201906812,1.8601422252847781
2014-10-08 15:00:00,0.5335645524784601,0,7,4,0.4700050027726623,2,0,1.856064201906812,1.860893494357995
2014-10-08 15:30:00,0.30893872949389634,0,7,4,0.5421509819259213,2,0,1.856064201906812,1.8616447634312117
2014-10-08 16:00:00,-0.014857004701937647,0,7,4,0.6142969610791802,2,0,1.856064201906812,1.8623960325044284
2014-10-08 16:30:00,-0.14315060971772242,0,7,4,0.6864429402324391,2,0,1.856064201906812,1.8631473015776452
2014-10-08 17:00:00,0.28100985389674643,0,7,4,0.7585889193856981,2,0,1.856064201906812,1.863898570650862
2014-10-08 17:30:00,0.782385444162159,0,7,4,0.830734898538957,2,0,1.856064201906812,1.8646498397240787
2014-10-08 18:00:00,1.2710660909743219,0,7,4,0.9028808776922159,2,0,1.856064201906812,1.8654011087972957
2014-10-08 18:30:00,1.424600230620686,0,7,4,0.9750268568454749,2,0,1.856064201906812,1.8661523778705125
2014-10-08 19:00:00,1.5878422682018882,0,7,4,1.0471728359987338,2,0,1.856064201906812,1.8669036469437292
2014-10-08 19:30:00,1.5754460293004793,0,7,4,1.1193188151519928,2,0,1.856064201906812,1.867654916016946
2014-10-08 20:00:00,1.4985296072013767,0,7,4,1.1914647943052517,2,0,1.856064201906812,1.8684061850901628
2014-10-08 20:30:00,1.4694059133968622,0,7,4,1.2636107734585107,2,0,1.856064201906812,1.8691574541633795
2014-10-08 21:00:00,1.4659708110506886,0,7,4,1.3357567526117695,2,0,1.856064201906812,1.8699087232365963
2014-10-08 21:30:00,1.4529771630455974,0,7,4,1.4079027317650286,2,0,1.856064201906812,1.870659992309813
2014-10-08 22:00:00,1.4278859806909387,0,7,4,1.4800487109182874,2,0,1.856064201906812,1.87141126138303
2014-10-08 22:30:00,1.2379098857199513,0,7,4,1.5521946900715464,2,0,1.856064201906812,1.8721625304562468
2014-10-08 23:00:00,0.817931285831259,0,7,4,1.6243406692248052,2,0,1.856064201906812,1.8729137995294636
2014-10-08 23:30:00,0.30236722935339044,0,7,4,1.6964866483780643,2,0,1.856064201906812,1.8736650686026803
2014-10-09 00:00:00,-0.22708658878509266,0,8,4,-1.6943743718251059,3,0,1.892126379442691,1.874416337675897
2014-10-09 00:30:00,-0.6975462579349436,0,8,4,-1.622228392671847,3,0,1.892126379442691,1.8751676067491139
2014-10-09 01:00:00,-1.088251811743201,0,8,4,-1.550082413518588,3,0,1.892126379442691,1.8759188758223306
2014-10-09 01:30:00,-1.3564884992965762,0,8,4,-1.4779364343653292,3,0,1.892126379442691,1.8766701448955474
2014-10-09 02:00:00,-1.5146525594964786,0,8,4,-1.4057904552120701,3,0,1.892126379442691,1.8774214139687644
2014-10-09 02:30:00,-1.7189664729558425,0,8,4,-1.3336444760588113,3,0,1.892126379442691,1.8781726830419812
2014-10-09 03:00:00,-1.822019543341048,0,8,4,-1.2614984969055523,3,0,1.892126379442691,1.878923952115198
2014-10-09 03:30:00,-1.865481055633939,0,8,4,-1.1893525177522934,3,0,1.892126379442691,1.8796752211884147
2014-10-09 04:00:00,-1.8236624183761743,0,8,4,-1.1172065385990344,3,0,1.892126379442691,1.8804264902616314
2014-10-09 04:30:00,-1.8736954308095712,0,8,4,-1.0450605594457756,3,0,1.892126379442691,1.8811777593348482
2014-10-09 05:00:00,-1.822318247892889,0,8,4,-0.9729145802925165,3,0,1.892126379442691,1.881929028408065
2014-10-09 05:30:00,-1.559756946824496,0,8,4,-0.9007686011392576,3,0,1.892126379442691,1.8826802974812817
2014-10-09 06:00:00,-1.2589614631204327,0,8,4,-0.8286226219859987,3,0,1.892126379442691,1.8834315665544987
2014-10-09 06:30:00,-0.44543961618099176,0,8,4,-0.7564766428327397,3,0,1.892126379442691,1.8841828356277155
2014-10-09 07:00:00,0.06146200829348263,0,8,4,-0.6843306636794808,3,0,1.892126379442691,1.8849341047009323
2014-10-09 07:30:00,0.7245861133808916,0,8,4,-0.6121846845262219,3,0,1.892126379442691,1.885685373774149
2014-10-09 08:00:00,0.8080740356205002,0,8,4,-0.540038705372963,3,0,1.892126379442691,1.8864366428473658
2014-10-09 08:30:00,0.72667704524378,0,8,4,-0.46789272621970396,3,0,1.892126379442691,1.8871879119205826
2014-10-09 09:00:00,0.6148121905792597,0,8,4,-0.395746747066445,3,0,1.892126379442691,1.8879391809937993
2014-10-09 09:30:00,0.5474543141390747,0,8,4,-0.3236007679131861,3,0,1.892126379442691,1.888690450067016
2014-10-09 10:00:00,0.41990747050289295,0,8,4,-0.2514547887599271,3,0,1.892126379442691,1.889441719140233
2014-10-09 10:30:00,0.4369336299578399,0,8,4,-0.1793088096066682,3,0,1.892126379442691,1.8901929882134498
2014-10-09 11:00:00,0.34239363930010797,0,8,4,-0.10716283045340926,3,0,1.892126379442691,1.8909442572866666
2014-10-09 11:30:00,0.4733755852824633,0,8,4,-0.03501685130015031,3,0,1.892126379442691,1.8916955263598834
2014-10-09 12:00:00,0.5053369723294691,0,8,4,0.03712912785310863,3,0,1.892126379442691,1.8924467954331001
2014-10-09 12:30:00,0.4566481303793575,0,8,4,0.10927510700636757,3,0,1.892126379442691,1.893198064506317
2014-10-09 13:00:00,0.34030270743721974,0,8,4,0.18142108615962652,3,0,1.892126379442691,1.8939493335795337
2014-10-09 13:30:00,0.5750844851843835,0,8,4,0.2535670653128855,3,0,1.892126379442691,1.8947006026527504
2014-10-09 14:00:00,0.6330331682415715,0,8,4,0.3257130444661444,3,0,1.892126379442691,1.8954518717259674
2014-10-09 14:30:00,0.6869493398489036,0,8,4,0.39785902361940334,3,0,1.892126379442691,1.8962031407991842
2014-10-09 15:00:00,0.6645464984608155,0,8,4,0.4700050027726623,3,0,1.892126379442691,1.896954409872401
2014-10-09 15:30:00,0.3550885827533579,0,8,4,0.5421509819259213,3,0,1.892126379442691,1.8977056789456177
2014-10-09 16:00:00,0.013519927722974001,0,8,4,0.6142969610791802,3,0,1.892126379442691,1.8984569480188345
2014-10-09 16:30:00,-0.09939039287299024,0,8,4,0.6864429402324391,3,0,1.892126379442691,1.8992082170920512
2014-10-09 17:00:00,0.3903357198706166,0,8,4,0.7585889193856981,3,0,1.892126379442691,1.899959486165268
2014-10-09 17:30:00,0.925464924494082,0,8,4,0.830734898538957,3,0,1.892126379442691,1.9007107552384848
2014-10-09 18:00:00,1.2168512148151485,0,8,4,0.9028808776922159,3,0,1.892126379442691,1.9014620243117017
2014-10-09 18:30:00,1.4591006063583416,0,8,4,0.9750268568454749,3,0,1.892126379442691,1.9022132933849185
2014-10-09 19:00:00,1.707473441214279,0,8,4,1.0471728359987338,3,0,1.892126379442691,1.9029645624581353
2014-10-09 19:30:00,1.7355516690873494,0,8,4,1.1193188151519928,3,0,1.892126379442691,1.903715831531352
2014-10-09 20:00:00,1.6807393838244937,0,8,4,1.1914647943052517,3,0,1.892126379442691,1.9044671006045688
2014-10-09 20:30:00,1.6710314858896556,0,8,4,1.2636107734585107,3,0,1.892126379442691,1.9052183696777856
2014-10-09 21:00:00,1.651316985468138,0,8,4,1.3357567526117695,3,0,1.892126379442691,1.9059696387510023
2014-10-09 21:30:00,1.7401815896408874,0,8,4,1.4079027317650286,3,0,1.892126379442691,1.906720907824219
2014-10-09 22:00:00,1.6916420999666966,0,8,4,1.4800487109182874,3,0,1.892126379442691,1.907472176897436
2014-10-09 22:30:00,1.5437833468053148,0,8,4,1.5521946900715464,3,0,1.892126379442691,1.9082234459706529
